"","TCGA-05-4390","TCGA-05-4405","TCGA-05-4410","TCGA-05-4417","TCGA-05-4433","TCGA-05-5715","TCGA-38-A44F","TCGA-44-5644","TCGA-44-5645","TCGA-44-6144","TCGA-44-6145","TCGA-44-6148","TCGA-44-6775","TCGA-44-6776","TCGA-44-6778","TCGA-44-7659","TCGA-44-7660","TCGA-44-7661","TCGA-44-7662","TCGA-44-7671","TCGA-44-7672","TCGA-44-8117","TCGA-44-8120","TCGA-44-A479","TCGA-44-A47A","TCGA-44-A47B","TCGA-44-A47G","TCGA-44-A4SS","TCGA-44-A4SU","TCGA-49-4514","TCGA-49-AAR0","TCGA-49-AAR2","TCGA-49-AARO","TCGA-49-AARQ","TCGA-49-AARR","TCGA-4B-A93V","TCGA-50-5049","TCGA-50-5066","TCGA-50-5942","TCGA-50-5944","TCGA-50-5946","TCGA-50-6597","TCGA-50-7109","TCGA-50-8457","TCGA-50-8460","TCGA-55-6543","TCGA-55-6642","TCGA-55-6969","TCGA-55-6971","TCGA-55-6972","TCGA-55-6980","TCGA-55-6985","TCGA-55-6986","TCGA-55-6987","TCGA-55-7281","TCGA-55-7570","TCGA-55-7573","TCGA-55-7574","TCGA-55-7576","TCGA-55-7724","TCGA-55-7725","TCGA-55-7726","TCGA-55-7728","TCGA-55-7815","TCGA-55-7903","TCGA-55-7911","TCGA-55-7913","TCGA-55-7995","TCGA-55-8085","TCGA-55-8087","TCGA-55-8089","TCGA-55-8090","TCGA-55-8091","TCGA-55-8096","TCGA-55-8097","TCGA-55-8203","TCGA-55-8204","TCGA-55-8206","TCGA-55-8207","TCGA-55-8208","TCGA-55-8299","TCGA-55-8301","TCGA-55-8302","TCGA-55-8507","TCGA-55-8510","TCGA-55-8511","TCGA-55-8514","TCGA-55-8614","TCGA-55-8616","TCGA-55-8621","TCGA-55-A491","TCGA-55-A492","TCGA-55-A493","TCGA-55-A494","TCGA-55-A4DF","TCGA-55-A4DG","TCGA-55-A57B","TCGA-62-A46V","TCGA-64-5774","TCGA-64-5778","TCGA-64-5781","TCGA-67-6215","TCGA-67-6216","TCGA-69-7761","TCGA-69-7763","TCGA-69-7764","TCGA-69-7973","TCGA-69-7979","TCGA-69-7980","TCGA-69-8255","TCGA-71-6725","TCGA-71-8520","TCGA-73-7498","TCGA-73-7499","TCGA-75-5146","TCGA-75-5147","TCGA-75-6206","TCGA-75-7025","TCGA-75-7027","TCGA-75-7031","TCGA-78-7152","TCGA-78-7153","TCGA-78-7159","TCGA-78-7163","TCGA-78-7540","TCGA-78-7633","TCGA-78-8655","TCGA-80-5608","TCGA-80-5611","TCGA-83-5908","TCGA-86-7953","TCGA-86-7954","TCGA-86-7955","TCGA-86-8073","TCGA-86-8075","TCGA-86-8076","TCGA-86-8281","TCGA-86-8358","TCGA-86-8585","TCGA-86-8668","TCGA-86-8669","TCGA-86-8673","TCGA-86-A456","TCGA-86-A4P7","TCGA-91-6828","TCGA-91-6831","TCGA-91-6835","TCGA-91-6836","TCGA-91-6840","TCGA-91-6847","TCGA-91-8496","TCGA-91-8497","TCGA-91-8499","TCGA-93-7347","TCGA-93-7348","TCGA-93-8067","TCGA-93-A4JQ","TCGA-95-7043","TCGA-95-7944","TCGA-95-7947","TCGA-95-7948","TCGA-95-8039","TCGA-97-7546","TCGA-97-7547","TCGA-97-7552","TCGA-97-7553","TCGA-97-7937","TCGA-97-7941","TCGA-97-8172","TCGA-97-8175","TCGA-97-8177","TCGA-97-8179","TCGA-97-8552","TCGA-97-A4LX","TCGA-97-A4M0","TCGA-97-A4M1","TCGA-97-A4M2","TCGA-97-A4M3","TCGA-97-A4M5","TCGA-97-A4M6","TCGA-97-A4M7","TCGA-99-8028","TCGA-99-8032","TCGA-99-AA5R","TCGA-J2-A4AD","TCGA-J2-A4AE","TCGA-J2-A4AG","TCGA-L4-A4E5","TCGA-L4-A4E6","TCGA-L9-A443","TCGA-L9-A444","TCGA-L9-A8F4","TCGA-MN-A4N4","TCGA-MN-A4N5","TCGA-MP-A4TH","TCGA-MP-A5C7","TCGA-NJ-A4YF","TCGA-NJ-A4YG","TCGA-NJ-A4YP","TCGA-NJ-A4YQ","TCGA-NJ-A55A","TCGA-NJ-A55R","TCGA-S2-AA1A"
"hsa-let-7i",484.629373,516.520209,563.402607,785.596577,449.61132,726.530863,399.412806,647.154535,599.473546,1041.114362,868.942867,786.167399,575.493523,553.111068,709.151951,896.973792,583.391021,460.491235,543.75758,358.672932,662.375385,471.530352,522.655138,437.111058,481.887907,462.792014,516.539366,412.203092,527.635712,843.349363,556.461976,208.146167,429.00406,423.403789,536.878092,710.922204,812.537733,1020.02737,2719.122103,322.237215,831.296316,1305.793655,608.736181,739.40643,813.109678,549.179515,612.288456,1060.136931,927.919359,675.961132,1085.901996,856.084589,725.260822,940.322365,346.775561,624.359329,788.468139,741.40124,341.295187,445.857674,772.362966,762.815235,536.328294,607.768087,683.514455,625.941199,401.973084,906.927895,633.095342,559.121844,1243.953919,1546.632539,449.022305,922.902893,328.33965,589.242364,537.852031,514.191841,550.203114,1114.78103,825.732393,713.611169,566.091908,435.774025,619.164058,1000.119535,666.000871,496.795934,459.069628,643.233055,435.21565,379.249666,469.80398,200.400089,663.16028,410.792498,482.048745,667.898873,504.942152,517.059078,874.230799,474.311663,961.687703,771.748865,460.536456,593.709102,617.3586,547.008341,594.046907,311.919335,482.674901,498.982387,517.897238,679.969804,653.503951,644.336105,549.310498,1099.533032,605.151576,707.066047,699.615461,457.238436,617.308798,529.279978,494.474009,433.642401,453.662715,777.200872,760.98649,656.338565,741.4093,1090.816454,250.392943,573.849682,851.671852,719.58854,668.112882,286.223369,736.708443,753.724736,563.267979,495.73418,341.856188,452.006144,642.215934,449.267153,510.593134,718.829932,585.76961,493.997691,722.384612,579.384214,863.878099,1344.941318,855.108975,664.25335,587.965064,1452.523902,972.136909,533.033645,540.198124,437.171781,588.31669,1730.814573,445.497197,560.546554,653.315117,1175.053583,482.88654,617.866709,498.174705,462.486813,510.564003,555.838567,535.884697,399.889312,579.448529,435.376727,396.937664,653.486625,638.236113,739.273792,962.797552,673.169846,440.507992,373.086534,455.994796,354.872858,503.92918,597.544762,411.095672,570.459734,544.49865,281.102624,715.668635,556.439555,508.579732,487.992421,635.429497,682.421544,634.201693,559.851692,646.186526
"hsa-mir-1-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389465,0,0,0,0,0,0.057454,0,0,0,0,0.148267,0,0,0,0,0.082259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194244,0,0,0,0,0,0,0,0,0.145957,0,0,0,0,0,0,0.134952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359392,0.109759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190532,0,0,0.196695,0,0,0.105087,0.358458,0,0,0.407842,0,0,0,0,0,0,0,0.184886,0,0,0.162449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-1-2",1.600024,5.711709,11.041179,9.026964,6.103321,2.803335,50.092838,0.472261,75.077106,12.271759,8.99707,11.993144,6.336871,5.316482,6.070561,20.810037,4.416283,23.822179,1.320716,24.967502,5.546555,3.03063,16.837399,0.731567,10.101226,6.119564,16.169489,5.271868,19.193733,4.821435,26.033309,5.947033,17.080147,3.190029,40.309672,0.328674,18.848954,4.503111,41.603066,101.376662,3.964299,9.657325,2.108177,19.810732,6.615464,21.202125,2.83631,3.132068,8.265258,9.465303,37.016582,11.346025,17.947179,23.017134,10.013424,4.234249,22.954579,8.011637,4.639264,24.251673,9.436109,2.314036,17.091405,0.736689,1.631299,3.802224,0,3.132739,4.317786,17.030363,1.22316,1.919693,6.429914,5.724288,39.873331,1.681748,4.476954,25.599878,15.983554,5.84072,3.690641,10.848818,3.442874,6.962874,7.439437,2.274879,3.696582,3.777916,6.231714,14.595713,1.289146,19.551916,4.325561,1.366986,10.36556,17.166111,50.741973,5.710808,2.12092,16.477598,22.690861,6.637949,7.950689,21.587381,18.766015,8.061223,3.650192,5.342332,13.722209,0.956221,4.266425,2.535319,26.774821,190.387951,24.805491,36.441555,10.805623,31.760782,5.948764,10.478077,29.886486,14.850479,0.966054,1.867608,19.759915,8.534168,2.241819,11.544673,0.806985,2.593621,3.182014,2.955341,2.019298,16.378374,5.113901,12.043323,5.291031,1.711066,5.224883,3.816328,0.970482,1.863662,6.042326,31.307785,1.099058,5.200914,14.369043,0.546016,10.566123,6.383463,26.134887,9.356085,0.184039,9.032514,10.68134,8.251594,9.608768,5.31214,3.770221,7.478459,3.356136,8.119612,23.112984,29.855733,49.78014,28.008274,1.941089,17.680434,8.654586,0.539622,8.766762,23.434347,30.946894,9.694859,6.212737,76.878261,20.451125,16.583877,28.595239,15.709519,19.166843,8.128589,2.977724,55.280907,28.246065,14.994622,8.934704,3.827596,31.180331,15.388824,1.700499,6.441591,5.06069,5.526763,20.125665,6.830098,0.637851,22.424977,2.757941,3.666117,69.089748,18.108411,47.521597
"hsa-mir-100",2880.753618,4987.100625,6968.49619,6385.824458,3834.241937,2331.439876,6600.285529,2326.98573,9611.012935,8295.708963,9357.82394,34372.798922,7796.780764,23357.669695,3858.393669,6626.466572,3759.581955,32699.769712,7775.054168,10724.481736,4851.775627,4687.314764,14440.365898,6221.608357,2641.173549,2428.483335,5757.474851,3772.23535,3448.92183,3259.089259,7680.232868,1681.42456,37927.467231,3586.172096,8822.365597,5000.44864,8571.469226,12574.866043,14140.068026,4222.200965,5035.809113,5479.401953,5947.87075,13603.272034,40917.732752,3409.09411,5291.136602,6781.608115,6274.291809,17771.336755,7497.420767,6260.034141,49190.157878,5167.427117,3710.022135,6263.994676,5523.391474,8341.197008,3774.505172,6514.745483,2871.023423,6673.272106,2060.995579,4514.918803,9200.936529,2788.456352,5155.589418,3308.172219,8869.271749,4662.061874,5119.414684,23177.091665,28191.956499,8582.738392,6525.442877,4407.23017,4953.055274,7239.03606,4955.516539,5920.63152,13055.545897,8685.426283,11703.475508,4540.473234,8044.229482,7755.062536,4542.483278,6613.241689,7935.049673,11626.798721,2367.645326,14250.184018,20571.646909,278.591666,4247.052765,6427.439745,9286.455847,3527.685398,2262.532395,4532.53055,12424.047825,1516.469733,55179.395778,3747.43439,7839.271854,9760.529268,4420.700208,2671.165994,6512.560437,2524.232556,3348.006044,2578.102073,11636.367246,4542.715814,17006.249447,6974.790103,27200.269045,11309.15209,6801.06007,5279.589782,11211.96039,3900.20478,3171.878799,12685.537471,2731.867719,19689.391852,5699.927589,2255.67743,1151.298048,16887.368519,3144.511855,1550.224251,2325.473973,11663.828423,7523.515998,15234.991573,15704.420576,2521.161137,9082.732677,8256.35255,2167.281273,4420.607053,3374.174032,3478.010284,4949.239113,7042.801836,5155.927742,17564.785469,2386.724658,1888.269624,7243.175051,13293.263879,2176.810854,7492.696083,5571.597625,3015.132599,9055.119551,2624.312742,6339.77113,3446.538298,2269.027895,4761.558193,10151.466078,5458.282441,4802.591596,8052.093104,5194.077016,5700.847449,12688.409346,5270.214157,7270.567588,9543.663915,8098.049318,5821.909558,2611.083379,5431.642888,12903.97788,6298.476621,9356.00483,4242.15739,4656.950065,7977.568517,10734.69642,9458.766637,4775.544198,6011.826945,4190.863469,1941.95833,9560.898397,2774.408517,2503.985014,8666.02415,5748.311627,2575.281188,16911.394749,6201.08876,3280.892073,4678.846918,15221.349549,3276.199514,7822.172482,5960.685132,5980.396448
"hsa-mir-101-1",5564.170991,11744.441534,24770.808576,11189.673555,14514.601744,5037.708937,8833.628164,5165.429764,17770.979764,2295.540768,4638.425153,11483.491381,13777.203,7914.076194,16434.941379,21374.968096,10032.470723,11737.740777,5856.054048,8353.911387,10230.473938,12133.928882,12369.783241,5267.279695,10206.39776,5587.052489,9189.701451,5593.167089,7855.80286,16407.142876,10879.685843,4073.123136,10010.966686,17817.759469,24601.362662,5136.191067,14313.193103,12930.0308,16114.630916,9659.254099,5603.623163,15136.316228,14032.906187,14333.355766,11679.355358,6491.556884,7824.316112,11914.250515,18002.884959,21401.972938,14907.153364,13097.905119,21346.987288,17331.25825,14744.134661,7688.242221,24994.504977,17294.309875,9901.73575,20651.791686,29148.838537,9259.275644,14877.498493,10440.350693,8496.215181,9672.858985,13332.98303,14919.668744,13133.085223,31162.433724,12375.445597,15550.791873,27315.344935,12695.916053,25976.736619,10671.7405,12670.08953,50120.051239,39383.477431,18058.709323,14355.622799,24689.499928,9476.666497,7544.528854,10253.065978,14714.951456,13369.305184,7753.070383,11535.65872,16590.800585,4591.93763,9702.638359,5293.044738,2557.356665,8340.03561,11714.900453,11157.296203,5453.555662,3747.992264,16662.524106,8926.871572,10822.573192,11792.830852,9089.973842,10532.964043,11474.345358,6876.962177,6495.114321,11046.627817,4986.501982,9803.960608,5762.303743,21115.706787,17870.321636,15068.786943,15033.067932,8950.460216,19058.782897,6529.174498,15224.100882,15930.176113,10866.251895,4280.587297,12811.787741,10505.846673,9173.874779,5310.054825,10138.750959,8267.826357,15271.848049,12451.903288,9241.943149,6545.554225,17693.900734,13568.423513,20557.952093,13726.216416,6124.476651,11395.033488,18629.267745,14517.057878,5855.834122,9050.706499,11263.509265,17155.371744,13580.809118,22966.061894,9439.522869,10711.041566,9711.100925,15370.17209,19082.774495,4961.685884,26269.711768,7970.385909,10885.503351,7957.432244,9020.475991,12835.571394,28756.481761,11618.804432,18711.942414,32736.805451,12390.129367,24012.957981,15591.463307,10085.898737,20140.994511,33331.759772,15005.796885,16427.241306,21108.566494,27457.422332,8659.859113,12719.784606,15832.027728,10635.607317,8036.387025,8664.714922,8547.740127,7946.533597,25206.327123,7302.869062,20728.676314,6390.957863,14976.069599,9108.849386,4837.80834,10515.56678,5526.22493,9115.525749,7165.701786,3965.841605,4714.138642,10246.579643,10364.887319,6482.478025,12858.855698,6381.59858,7000.974663,7481.99777,9310.238068,10465.291816
"hsa-mir-101-2",15.822456,28.688355,53.844652,22.567409,45.435835,18.572091,74.474308,7.08391,84.98576,31.762199,40.631931,92.134246,28.410306,25.400971,67.60398,107.416513,39.74655,35.733269,14.339201,34.900809,29.77624,17.114145,13.358598,29.628448,68.331824,42.072001,70.994161,41.320047,46.064959,38.571481,103.52308,30.528104,27.697536,35.670319,60.756607,33.524764,66.895306,57.523617,148.097869,57.657232,18.327702,39.451201,61.839866,112.74637,55.589648,69.685306,10.990702,28.188612,36.040369,61.870759,36.934323,14.587746,49.111274,28.328781,49.581031,36.183586,78.825159,48.069823,32.320206,40.66819,95.060057,25.318279,39.196289,45.183567,57.09548,19.724039,21.675019,28.19465,18.620451,44.078587,24.952468,13.43785,59.476701,26.590239,41.842384,17.237914,19.297217,71.435851,42.417894,27.876163,22.338091,34.7851,30.672875,36.342806,49.032653,42.188665,47.644836,38.723637,69.115378,89.471718,27.587722,77.057552,46.379626,12.849665,76.799379,96.727303,95.276152,63.482931,16.967361,53.006248,23.28133,36.659585,61.070511,36.428705,44.3001,37.484689,29.995058,24.853458,18.961598,10.709677,30.718261,19.807176,61.070659,37.19708,154.759921,52.871137,51.807781,51.847899,11.897529,35.924834,30.792137,24.620531,23.185307,57.895834,30.949264,22.579986,25.067616,21.403992,27.168482,22.732321,31.592855,20.244088,13.630261,41.249237,22.805235,41.022568,18.278106,15.874893,48.765571,40.752929,78.026784,22.156874,75.52907,77.202151,42.49689,42.678085,49.012217,32.487946,22.676526,17.708963,80.854807,82.472155,19.140035,42.227002,36.406821,23.104464,46.671157,18.361528,33.351952,32.750495,31.743457,34.65688,118.606105,40.898265,56.931653,85.930148,37.157991,50.657424,62.745746,21.315052,34.788736,39.092273,111.958453,54.643749,92.035199,171.293739,124.411008,50.550854,80.06667,65.333981,59.278896,40.215125,12.655329,219.089884,54.206321,129.360385,56.857207,35.815366,86.204446,34.706709,40.174293,58.542696,34.950393,31.445378,105.257226,111.842857,26.789735,72.133677,28.130993,53.944297,168.241447,47.283072,95.579152
"hsa-mir-103a-1",14867.063816,12026.52206,12492.261722,11038.722665,25413.098767,11875.976276,18447.020064,15564.767087,13943.762293,16123.105953,17869.923258,28326.348915,16084.45782,8964.179905,19017.965275,18770.041137,22824.235238,11640.325079,9881.407264,11301.687427,15492.694604,14189.943835,12405.823625,20024.807424,19219.662453,23902.469889,21405.497424,24579.586329,29054.896763,17501.206865,25574.878508,30084.455803,9542.262824,15687.980407,13535.870934,35342.660887,16606.297657,20566.145695,22540.043516,12752.016603,16363.765478,10898.394254,18818.819909,26824.604812,18175.840028,20131.936524,8377.396593,10266.646567,11213.74447,17421.235984,10094.833193,7844.695612,14264.529459,10133.333591,15655.7451,16421.959126,15590.70686,21937.161914,9881.47763,13913.184608,10403.833996,8118.183547,15001.126324,12159.045173,18268.922156,13455.597029,20636.369806,32776.280155,16968.898179,23522.938459,19967.356301,11615.421533,13597.124114,14909.368831,17620.566369,9178.558725,9174.977592,22027.720036,17870.843046,13892.948632,11250.628137,12484.234773,13719.330255,22960.841645,25170.320839,20267.517499,14387.713547,25101.889603,18678.902984,20999.289627,17373.303387,19032.065142,18230.797513,15615.623333,38103.564198,25167.757685,23952.100657,17785.712701,8563.459971,17185.83673,9284.526781,12723.138821,10240.948515,16971.054358,14679.022703,15777.829459,13632.357081,21092.688066,16679.968893,15791.60958,15822.17995,16259.314919,21600.81239,22886.626356,26745.258365,18454.497592,18618.680228,14539.497056,7704.190661,24941.088035,14497.436102,16933.063419,16168.53142,25648.601423,9618.555084,12552.871836,16168.204928,9885.526561,18516.530945,14629.698115,20873.103775,18490.979116,15932.260632,15130.786368,16297.864559,14097.462096,10123.665818,18457.462321,24289.463139,15720.544492,31991.563791,14321.209658,23507.202801,18826.296049,22767.708885,14988.879988,12967.569659,24242.013903,13125.725811,25112.13274,25737.418978,17224.72536,37325.091831,14510.507749,14418.003865,23521.169878,20962.212835,10300.470817,15293.465279,20036.340155,22296.492278,18642.034537,19760.689375,13905.614575,14102.643564,17406.666236,22613.410208,12958.169086,12487.19023,12842.453972,11693.329218,13743.876463,29797.915589,25351.174224,27537.59609,30972.558947,39123.682948,18821.701542,24389.773127,19732.770805,24100.032742,14666.541743,9216.801413,30058.577424,23612.56718,30197.390224,20894.698504,16734.524481,30115.614835,13857.799735,17723.239936,21383.430219,12838.022485,22377.102886,33600.400903,28383.113009,23152.496952,22104.549231,15176.119324,27376.9926,38414.427205,19566.640586,15177.254663
"hsa-mir-103a-2",15.111334,6.360767,6.654957,10.029959,7.007517,5.139447,6.206192,9.130373,4.763776,9.74522,5.224105,7.39764,9.716536,2.953601,21.246965,3.366329,13.690478,6.380941,9.056337,2.147742,8.757718,10.518068,11.549621,20.849649,9.507036,7.540177,9.347986,15.673121,13.051738,21.294672,15.050507,19.030507,7.539885,14.790132,7.399843,26.622607,7.391746,11.330409,6.104798,2.38253,6.779526,5.547825,18.27087,9.031363,6.417988,6.523731,7.090775,20.971238,8.745796,14.428815,7.156539,18.639898,9.460529,21.568503,5.346974,13.472612,5.630368,12.342252,5.412475,12.872042,3.844341,12.659139,7.975989,3.683443,5.301723,10.456117,18.390925,18.796433,25.366992,7.388172,18.102771,12.158055,6.96574,16.249591,7.38395,7.147428,10.806442,6.826634,1.844256,21.504469,9.517969,13.948481,5.216475,8.151658,8.453906,15.510539,8.419993,7.241005,6.420554,5.400414,9.024021,10.638543,12.736374,6.288134,19.317635,10.299667,7.962171,7.968569,5.220727,6.650597,6.157743,7.090537,3.687276,3.373028,5.845152,2.418367,6.030752,11.149215,13.846956,6.119815,6.257424,7.764413,9.025221,7.996474,4.719629,6.794188,7.697156,8.834125,9.599143,21.36439,7.245209,8.597646,7.084399,7.47043,3.571069,6.934011,6.114053,16.600734,10.4908,18.765607,17.728365,8.422723,8.329604,10.716714,11.057083,11.290615,9.620056,8.365213,11.320579,6.542276,21.738806,6.833429,6.739517,9.250027,8.79246,13.767124,8.463957,39.859161,31.535814,21.003653,3.947457,5.197825,22.82081,11.290642,4.663684,28.88058,10.981449,21.248561,15.660917,18.825088,14.26358,9.604907,4.713832,2.249405,6.59061,4.763312,18.301697,8.144919,4.327293,16.99808,5.427043,14.291799,8.125053,16.451881,9.102382,10.399977,14.997491,6.993201,7.863691,10.277255,9.879816,11.978973,13.39976,8.504755,11.91886,9.911699,6.497966,9.568991,12.380426,4.583905,10.62812,8.146718,6.800303,13.149885,17.710585,17.502126,15.733654,12.333737,6.343263,17.54499,14.767274,10.311734,4.823621
"hsa-mir-103b-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-103b-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-105-1",0,0,0.151249,0,0.452098,0.116806,0.22165,362.381352,0,149.607177,0.290228,0.224171,0.105615,0.196907,222.403297,0.30603,123.876746,1.488886,0.188674,3.490081,0,0.534817,0.278304,247.269519,0,0,0.252648,1.139863,1.727436,0.200893,52.473388,685.296475,28.620787,0.290003,1.168396,0.657348,84.820291,2.61471,0,0.238253,268.997813,0,0,0,0.098738,0.148267,0.709078,215.704162,0.096108,0.115431,0.658073,0,0,183.17132,0.097218,192.465884,0,0,0.618569,0,0,0,0,0,0,0,3.503033,1.566369,0,0,0,1.279795,0,14.403046,0.492263,0.210218,0,0.365713,1.229504,41.946988,0,0,0.10433,528.159476,0.338156,0,126.299888,0.944479,0.18884,0.291914,0,0.287528,46.139317,0.273397,133.103218,0,220.241756,0.132809,141.612209,0.198525,0.168705,0,0.115227,0,0,0,0.317408,3.019579,0.249495,4.016129,0,0.158457,0.451261,30.188934,0,236.190689,0,0.105168,1.081594,98.929372,0,0,0,0.373522,0,0.177795,0,0.337071,318.489927,0,0.227287,0.295534,1036.909485,0,1.382135,0.564531,0,238.218453,312.477005,0.136297,0,0.414147,0,0,0,29.828769,0,0,690.780619,0.205918,0.136119,0,506.474761,0.451626,0,0,110.729607,0.92385,0.870051,0.257878,0.279678,1.287256,0.304118,0,0,0,21.629278,0.198657,0,0,0.139155,0.420347,0,0.293784,0,0,0,0,0.17872,0,0,0,4.962874,0.184886,294.052963,0,0.487347,0,5.960946,0.327422,0.212562,2.65242,6.642156,0,0,0.213441,0.212617,0,0.275794,89.296142,0.263701,199.192516,0.357305
